empresa,marca,empreendimento,cliente,regional,obra,bloco,unidade,dt_venda,dt_chaves,carteira_sd_gerencial,saldo_devedor,data_base,total_atraso,faixa_de_atraso,dias_atraso,valor_pago_atualizado,valor_pago,status,dt_reneg,descosn,vaga,vgv
1859,CYRELA,ISLA BY CYRELA,CLIENTE 134,São Paulo,3259,01,000002,24/11/2020,01/10/2023,678454,678453.79,30/04/2021,0,0,-32,412800.87,388103.49,,,,,1066557.28
1859,CYRELA,ISLA BY CYRELA,CLIENTE 135,São Paulo,3259,01,000043,14/12/2020,01/10/2023,871845,871844.56,30/04/2021,0,0,-32,30584.64,29742.91,,,,,901587.47
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 136,São Paulo,7869,01,000154,30/11/2018,01/01/2022,739750,739749.55,30/04/2021,0,0,-32,1579343.29,1399449.17,,,,,2139198.72
1859,CYRELA,ISLA BY CYRELA,CLIENTE 137,São Paulo,3259,01,000083,30/11/2020,01/10/2023,878711,878710.88,30/04/2021,0,0,-32,42612.92,40253.42,,,,,918964.3
1859,CYRELA,ISLA BY CYRELA,CLIENTE 138,São Paulo,3259,01,000113,24/11/2020,01/10/2023,865375,865375.42,30/04/2021,0,0,-32,62514.1,60528.25,,,,,925903.67
1859,CYRELA,ISLA BY CYRELA,CLIENTE 139,São Paulo,3259,01,000162,25/11/2020,01/10/2023,753751,753750.52,30/04/2021,0,0,-32,157839.45,148862.6,,,,,902613.12
1859,CYRELA,ISLA BY CYRELA,CLIENTE 140,São Paulo,3259,01,000164,25/11/2020,01/10/2023,829922,829921.85,30/04/2021,0,0,-32,115142.65,111420.19,,,,,941342.04
1859,CYRELA,ISLA BY CYRELA,CLIENTE 141,São Paulo,3259,01,000273,09/02/2021,01/10/2023,1472206,1472206.12,30/04/2021,0,0,-32,442834.41,432398.95,,,,,1904605.07
2234,CYRELA,LEGACY KLABIN,CLIENTE 142,São Paulo,9330,01,000054,07/12/2018,01/10/2021,102280,102280.47,30/04/2021,0,0,-32,1432005.04,1261076.98,,,,,1363357.45
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 143,São Paulo,7869,01,000213,11/12/2018,01/01/2022,1609134,1609133.87,30/04/2021,0,0,-32,697204.4,623096.56,,,,,2232230.43
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 144,São Paulo,7869,01,000224,11/12/2018,01/01/2022,1680492,1680492.37,30/04/2021,0,0,-32,695662.72,621776.56,,,,,2302268.93
2234,CYRELA,LEGACY KLABIN,CLIENTE 145,São Paulo,9330,01,000163,11/12/2018,01/10/2021,1016707,1016706.98,30/04/2021,0,0,-32,847113.25,752393.78,,,,,1769100.76
2234,CYRELA,LEGACY KLABIN,CLIENTE 146,São Paulo,9330,01,000133,12/12/2018,01/10/2021,1639456,390261.21,30/04/2021,0,0,-32,269639.18,240526.1,,,,,630787.31
2867,CYRELA,CYRELA IBIRAPUERA BY YOO,CLIENTE 147,São Paulo,7639,01,000142,12/12/2018,01/03/2022,3227439,3227438.84,30/04/2021,0,0,-32,829434.34,748581.28,,,,,3976020.12
2234,CYRELA,LEGACY KLABIN,CLIENTE 148,São Paulo,9330,01,000183,13/12/2018,01/10/2021,1500727,1500726.96,30/04/2021,0,0,-32,454673.87,403405.2,,,,,1904132.16
0290,CYRELA,GREEN MOND,CLIENTE 149,São Paulo,3490,01,000081,26/08/2019,01/06/2022,756675,756675.48,30/04/2021,0,0,-32,155191.02,141478.37,,,,,898153.85
0290,CYRELA,GREEN MOND,CLIENTE 150,São Paulo,3490,01,000101,31/07/2020,01/06/2022,702990,702990.31,30/04/2021,0,0,-32,163535.75,152929.73,,,,,855920.04
0290,CYRELA,GREEN MOND,CLIENTE 151,São Paulo,3490,01,000113,16/07/2019,01/06/2022,555068,555068.39,30/04/2021,0,0,-32,153648.15,136095.21,,,,,691163.6
2234,CYRELA,LEGACY KLABIN,CLIENTE 152,São Paulo,9330,01,000043,14/12/2018,01/10/2021,1180983,1180982.98,30/04/2021,0,0,-32,526193.14,468568.6,,,,,1649551.58
2234,CYRELA,LEGACY KLABIN,CLIENTE 153,São Paulo,9330,01,000132,16/12/2018,01/10/2021,382812,382811.68,30/04/2021,0,0,-32,1466506.69,1355561.91,,,,,1738373.59
2234,CYRELA,LEGACY KLABIN,CLIENTE 154,São Paulo,9330,01,000142,16/12/2018,01/10/2021,398235,398235.43,30/04/2021,0,0,-32,1465764.47,1354926.41,,,,,1753161.84
2234,CYRELA,LEGACY KLABIN,CLIENTE 155,São Paulo,9330,01,000152,16/12/2018,01/10/2021,385008,385008.13,30/04/2021,0,0,-32,1500290.94,147521.52,,,,,532529.65
2234,CYRELA,LEGACY KLABIN,CLIENTE 156,São Paulo,9330,01,000192,17/12/2018,01/10/2021,1052924,1052924.01,30/04/2021,0,0,-32,930933.81,815498.22,,,,,1868422.23
2234,CYRELA,LEGACY KLABIN,CLIENTE 157,São Paulo,9330,01,000022,18/12/2018,01/10/2021,1315463,1315462.82,30/04/2021,0,0,-32,502327.62,447193.33,,,,,1762656.15
2234,CYRELA,LEGACY KLABIN,CLIENTE 158,São Paulo,9330,01,000031,19/12/2018,01/10/2021,1245914,1245914.17,30/04/2021,0,0,-32,553900.04,510090.49,,,,,1756004.66
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 159,São Paulo,7869,01,000184,26/12/2018,01/01/2022,1918181,1918181.45,30/04/2021,0,0,-32,545392.35,488264.03,,,,,2406445.48
0290,CYRELA,GRAND MOND,CLIENTE 160,São Paulo,3623,01,000031,15/12/2020,01/06/2022,1213567,1213567.24,30/04/2021,0,0,-32,231127.54,227288.58,,,,,1440855.82
0290,CYRELA,GRAND MOND,CLIENTE 161,São Paulo,3623,01,000041,28/06/2019,01/06/2022,161073,161072.58,30/04/2021,0,0,-32,1278111.67,1217605.01,,,,,1378677.59
0290,CYRELA,GRAND MOND,CLIENTE 162,São Paulo,3623,01,000052,05/11/2020,01/06/2022,312257,312256.75,30/04/2021,0,0,-32,1045973.76,997337.33,,,,,1309594.08
0290,CYRELA,GRAND MOND,CLIENTE 163,São Paulo,3623,01,000061,31/10/2020,01/06/2022,1116730,1116730.16,30/04/2021,0,0,-32,311457,298752.98,,,,,1415483.14
0290,CYRELA,GRAND MOND,CLIENTE 164,São Paulo,3623,01,000072,25/09/2020,01/06/2022,1283539,1283538.99,30/04/2021,0,0,-32,223364.9,210697.05,,,,,1494236.04
0290,CYRELA,GRAND MOND,CLIENTE 165,São Paulo,3623,01,000074,31/08/2020,01/06/2022,1261723,1261723.47,30/04/2021,0,0,-32,162937.86,156841.7,,,,,1418565.17
0290,CYRELA,GRAND MOND,CLIENTE 166,São Paulo,3623,01,000094,17/09/2020,01/06/2022,966906,966906.17,30/04/2021,0,0,-32,483477.48,454002.76,,,,,1420908.93
0290,CYRELA,GRAND MOND,CLIENTE 167,São Paulo,3623,01,000102,30/06/2019,01/06/2022,991556,991556.08,30/04/2021,0,0,-32,542952.09,492576,,,,,1484132.08
0290,CYRELA,GRAND MOND,CLIENTE 168,São Paulo,3623,01,000111,26/10/2020,01/06/2022,1000081,1000080.95,30/04/2021,0,0,-32,453244.14,433375.51,,,,,1433456.46
0290,CYRELA,GRAND MOND,CLIENTE 169,São Paulo,3623,01,000113,30/06/2019,01/06/2022,1049670,1049669.89,30/04/2021,0,0,-32,455284.57,413300.04,,,,,1462969.93
0290,CYRELA,GRAND MOND,CLIENTE 170,São Paulo,3623,01,000123,25/09/2019,01/06/2022,311375,311375.26,30/04/2021,0,0,-32,1082797.31,976740.23,,,,,1288115.49
0290,CYRELA,GRAND MOND,CLIENTE 171,São Paulo,3623,01,000134,27/06/2019,01/06/2022,786689,786689.49,30/04/2021,0,0,-32,729561.21,650160.2,,,,,1436849.69
0290,CYRELA,GRAND MOND,CLIENTE 172,São Paulo,3623,01,000144,30/04/2020,01/06/2022,750765,750764.61,30/04/2021,0,0,-32,725103.62,688187.67,,,,,1438952.28
2867,CYRELA,CYRELA IBIRAPUERA BY YOO,CLIENTE 173,São Paulo,7639,01,000233,31/01/2019,01/03/2022,2122915,2122914.87,30/04/2021,0,0,-32,567870,513465.32,,,,,2636380.19
0290,CYRELA,GRAND MOND,CLIENTE 174,São Paulo,3623,01,000162,31/05/2020,01/06/2022,647181,647180.73,30/04/2021,0,0,-32,858634.72,783008.06,,,,,1430188.79
0290,CYRELA,GRAND MOND,CLIENTE 175,São Paulo,3623,01,000184,27/06/2019,01/06/2022,1010100,1010099.86,30/04/2021,0,0,-32,571939.59,524081.93,,,,,1534181.79
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 176,São Paulo,7869,01,000084,28/02/2019,01/01/2022,1827991,1827991.43,30/04/2021,0,0,-32,517938.65,470799.43,,,,,2298790.86
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 177,São Paulo,7761,01,000231,22/03/2019,01/06/2022,464837,390261.21,30/04/2021,0,0,-32,933037.2,855655.89,,,,,1245917.1
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 178,São Paulo,7761,01,000067,23/03/2019,01/06/2022,897585,897584.54,30/04/2021,0,0,-32,208844.41,188312.07,,,,,1085896.61
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 179,São Paulo,7761,01,000153,25/03/2019,01/06/2022,484486,484485.93,30/04/2021,0,0,-32,207738.22,185836.92,,,,,670322.85
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 180,São Paulo,7869,01,000032,26/03/2019,01/01/2022,534895,534894.61,30/04/2021,0,0,-32,1479589.14,1361719.48,,,,,1896614.09
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 181,São Paulo,7761,01,000092,26/03/2019,01/06/2022,1108530,1108529.59,30/04/2021,0,0,-32,299569.83,271443.21,,,,,1379972.8
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 182,São Paulo,7761,01,000136,27/03/2019,01/06/2022,459317,459317.42,30/04/2021,0,0,-32,231365.93,211943,,,,,671260.42
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 183,São Paulo,7761,01,000193,28/03/2019,01/06/2022,605082,605081.63,30/04/2021,0,0,-32,134321.27,122558.81,,,,,727640.44
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 184,São Paulo,7761,01,000177,30/03/2019,01/06/2022,1009880,1009880.24,30/04/2021,0,0,-32,199086.82,183192.98,,,,,1193073.22
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 185,São Paulo,7761,01,000237,30/03/2019,01/06/2022,994097,994097.17,30/04/2021,0,0,-32,268711.53,243816.23,,,,,1237913.4
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 186,São Paulo,7761,01,000101,31/03/2019,01/06/2022,605118,605118.09,30/04/2021,0,0,-32,714898.3,619951.92,,,,,1225070.01
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 187,São Paulo,7761,01,000118,31/03/2019,01/06/2022,906107,906107.36,30/04/2021,0,0,-32,238840.5,218681.03,,,,,1124788.39
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 188,São Paulo,7761,01,000151,31/03/2019,01/06/2022,944612,944612.17,30/04/2021,0,0,-32,458077.44,409064.66,,,,,1353676.83
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 189,São Paulo,7761,01,000176,31/03/2019,01/06/2022,99987,99987.15,30/04/2021,0,0,-32,535227.78,477842.19,,,,,577829.34
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 190,São Paulo,7761,01,000187,31/03/2019,01/06/2022,782921,782921.09,30/04/2021,0,0,-32,359873.22,318361.14,,,,,1101282.23
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 191,São Paulo,7761,01,000203,31/03/2019,01/06/2022,522023,522022.95,30/04/2021,0,0,-32,191984.74,175125.55,,,,,697148.5
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 192,São Paulo,7761,01,000215,31/03/2019,01/06/2022,476203,476203.34,30/04/2021,0,0,-32,244309.78,218778.04,,,,,694981.38
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 193,São Paulo,7761,01,000233,31/03/2019,01/06/2022,297076,297075.96,30/04/2021,0,0,-32,392729.88,342360.25,,,,,639436.21
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 194,São Paulo,7761,01,000236,31/03/2019,01/06/2022,552090,552089.96,30/04/2021,0,0,-32,211208.55,196920.38,,,,,749010.34
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 195,São Paulo,7761,01,000213,08/04/2019,01/06/2022,85258,85257.79,30/04/2021,0,0,-32,552714.69,487074.37,,,,,572332.16
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 196,São Paulo,7761,01,000207,15/04/2019,01/06/2022,270293,270293.44,30/04/2021,0,0,-32,813282.53,718419.03,,,,,988712.47
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 197,São Paulo,7761,01,000223,16/04/2019,01/06/2022,161942,161941.68,30/04/2021,0,0,-32,529176.89,474358.87,,,,,636300.55
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 198,São Paulo,7761,01,000171,30/04/2019,01/06/2022,1253253,1253252.7,30/04/2021,0,0,-32,244238.96,226696.03,,,,,1479948.73
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 199,São Paulo,7912,01,000192,30/04/2019,01/07/2022,1474132,1474132.39,30/04/2021,0,0,-32,308209.74,275991.1,,,,,1750123.49
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 200,São Paulo,7912,01,000203,30/04/2019,01/07/2022,2377065,2377064.56,30/04/2021,0,0,-32,725397.98,654889.63,,,,,3031954.19
0737,CYRELA,ATMOSFERA BROOKLIN,CLIENTE 201,São Paulo,7761,01,000227,08/05/2019,01/06/2022,865419,865418.99,30/04/2021,0,0,-32,399358.94,362503.47,,,,,1227922.46
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 202,São Paulo,7912,01,000173,08/05/2019,01/07/2022,1383284,1383284.18,30/04/2021,0,0,-32,300309.84,272606.44,,,,,1655890.62
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 203,São Paulo,7912,01,000182,08/05/2019,01/07/2022,1324931,1324930.55,30/04/2021,0,0,-32,365555.19,328093.87,,,,,1653024.42
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 204,São Paulo,7912,01,000161,14/05/2019,01/07/2022,908933,908932.89,30/04/2021,0,0,-32,769152.16,741494.49,,,,,1650427.38
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 205,São Paulo,7912,01,000041,31/05/2019,01/07/2022,1377643,1377643.35,30/04/2021,0,0,-32,217020.04,196766.74,,,,,1574410.09
2876,CYRELA,ICONYC,CLIENTE 206,São Paulo,7470,01,000034,17/03/2021,01/06/2023,2121654,2121654.22,30/04/2021,0,0,-32,67328.83,147521.52,,,,,2269175.74
2876,CYRELA,ICONYC,CLIENTE 207,São Paulo,7470,01,000043,17/12/2020,01/06/2023,1761776,1761775.62,30/04/2021,0,0,-32,243341.12,234362.54,,,,,1996138.16
2876,CYRELA,ICONYC,CLIENTE 208,São Paulo,7470,01,000051,29/09/2020,01/06/2023,1587252,1587251.56,30/04/2021,0,0,-32,550131.84,509567.25,,,,,2096818.81
2876,CYRELA,ICONYC,CLIENTE 209,São Paulo,7470,01,000054,28/09/2020,01/06/2023,1989920,1989920.05,30/04/2021,0,0,-32,170396.25,162733.9,,,,,2152653.95
2876,CYRELA,ICONYC,CLIENTE 210,São Paulo,7470,01,000071,27/12/2019,01/06/2023,1894941,1894940.91,30/04/2021,0,0,-32,310380.45,288393.72,,,,,2183334.63
2876,CYRELA,ICONYC,CLIENTE 211,São Paulo,7470,01,000103,30/09/2020,01/06/2023,289294,289294.46,30/04/2021,0,0,-32,1534740.69,1461064.19,,,,,1750358.65
2876,CYRELA,ICONYC,CLIENTE 212,São Paulo,7470,01,000123,31/03/2021,01/06/2023,306142,306142.02,30/04/2021,0,0,-32,1564413.69,1564413.69,,,,,1870555.71
2876,CYRELA,ICONYC,CLIENTE 213,São Paulo,7470,01,000124,14/08/2020,01/06/2023,1280395,1280394.86,30/04/2021,0,0,-32,925273.28,850062.23,,,,,2130457.09
2876,CYRELA,ICONYC,CLIENTE 214,São Paulo,7470,01,000151,30/12/2019,01/06/2023,1818210,1818210.12,30/04/2021,0,0,-32,551871.95,507628.87,,,,,2325838.99
2876,CYRELA,ICONYC,CLIENTE 215,São Paulo,7470,01,000154,31/12/2019,01/06/2023,2057314,2057314.27,30/04/2021,0,0,-32,334358.91,308324.93,,,,,2365639.2
2876,CYRELA,ICONYC,CLIENTE 216,São Paulo,7470,01,000224,16/07/2020,01/06/2023,1985321,1985320.54,30/04/2021,0,0,-32,330631.96,300000,,,,,2285320.54
2876,CYRELA,ICONYC,CLIENTE 217,São Paulo,7470,01,000252,30/09/2020,01/06/2023,1833639,1833638.89,30/04/2021,0,0,-32,493393.53,461736.26,,,,,2295375.15
2876,CYRELA,ICONYC,CLIENTE 218,São Paulo,7470,01,000273,31/10/2020,01/06/2023,3032689,3032688.81,30/04/2021,0,0,-32,888484.74,858037.14,,,,,3890725.95
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 219,São Paulo,7912,01,000121,24/06/2019,01/07/2022,1387211,1387210.69,30/04/2021,0,0,-32,266711.11,243499.8,,,,,1630710.49
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 220,São Paulo,7912,01,000124,25/06/2019,01/07/2022,1064096,1064096.38,30/04/2021,0,0,-32,491463.21,442381.1,,,,,1506477.48
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 221,São Paulo,7912,01,000202,30/06/2019,01/07/2022,2412555,2412554.81,30/04/2021,0,0,-32,659088.39,603464.14,,,,,3016018.95
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 222,São Paulo,7912,01,000204,30/06/2019,01/07/2022,270773,270773.41,30/04/2021,0,0,-32,2556110.81,2397133.49,,,,,2667906.9
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 223,São Paulo,7912,01,000084,10/07/2019,01/07/2022,1005471,1005471.04,30/04/2021,0,0,-32,529946.31,505240.41,,,,,1510711.45
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 224,São Paulo,7912,01,000191,15/07/2019,01/07/2022,643842,643841.84,30/04/2021,0,0,-32,1015625.14,930601.29,,,,,1574443.13
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 225,São Paulo,9918,01,000042,19/07/2019,01/04/2022,1663121,1663121.01,30/04/2021,0,0,-32,697827.5,627959.85,,,,,2291080.86
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 226,São Paulo,9918,01,000062,19/07/2019,01/04/2022,440516,440516.21,30/04/2021,0,0,-32,1744198.13,1567335.87,,,,,2007852.08
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 227,São Paulo,9918,01,000124,23/07/2019,01/04/2022,1943985,1943985.39,30/04/2021,0,0,-32,445149.04,405220.98,,,,,2349206.37
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 228,São Paulo,9918,01,000093,29/07/2019,01/04/2022,1874283,1874282.82,30/04/2021,0,0,-32,538825,483210.35,,,,,2357493.17
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 229,São Paulo,9918,01,000101,30/07/2019,01/04/2022,1896737,1896737.37,30/04/2021,0,0,-32,617538.6,559212.65,,,,,2455950.02
2013,CYRELA,SKYLINE JOCKEY,CLIENTE 230,São Paulo,7912,01,000162,31/07/2019,01/07/2022,1359284,1359283.95,30/04/2021,0,0,-32,342212.98,314489.32,,,,,1673773.27
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 231,São Paulo,9918,01,000123,31/07/2019,01/04/2022,2198268,2198267.77,30/04/2021,0,0,-32,306149.32,277179.71,,,,,2475447.48
0414,CYRELA,CYRELA HAUS BY YOO,CLIENTE 232,São Paulo,7869,01,000221,31/07/2019,01/01/2022,1898009,1898009.07,30/04/2021,0,0,-32,550469.37,498533.94,,,,,2396543.01
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 233,São Paulo,9918,01,000053,31/07/2019,01/04/2022,871085,871085.31,30/04/2021,0,0,-32,1278538.87,1137444.34,,,,,2008529.65
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 234,São Paulo,9918,01,000084,13/08/2019,01/04/2022,344803,344802.55,30/04/2021,0,0,-32,1757224.11,1588895.06,,,,,1933697.61
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 235,São Paulo,9918,01,000094,13/08/2019,01/04/2022,1816938,1816937.84,30/04/2021,0,0,-32,489432.43,438786.64,,,,,2255724.48
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 236,São Paulo,9918,01,000112,20/08/2019,01/04/2022,2026783,2026783.37,30/04/2021,0,0,-32,528063.06,480404.62,,,,,2507187.99
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 237,São Paulo,9918,01,000022,27/08/2019,01/04/2022,1938378,1938378.38,30/04/2021,0,0,-32,494423.59,451901.73,,,,,2390280.11
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 238,São Paulo,9918,01,000073,30/08/2019,01/04/2022,1895850,1895850.39,30/04/2021,0,0,-32,497354.96,452453.09,,,,,2348303.48
1854,CYRELA,GLASS ART BY YOO,CLIENTE 239,São Paulo,7612,01,000021,30/11/2020,01/11/2022,1224144,1224143.56,30/04/2021,0,0,-32,674129.64,655929.38,,,,,1880072.94
1854,CYRELA,GLASS ART BY YOO,CLIENTE 240,São Paulo,7612,01,000023,13/11/2020,01/11/2022,1286999,1286998.56,30/04/2021,0,0,-32,101637.58,99292.83,,,,,1386291.39
1854,CYRELA,GLASS ART BY YOO,CLIENTE 241,São Paulo,7612,01,000032,09/12/2020,01/11/2022,1014637,1014636.87,30/04/2021,0,0,-32,864414.16,828543.62,,,,,1843180.49
1854,CYRELA,GLASS ART BY YOO,CLIENTE 242,São Paulo,7612,01,000043,30/06/2020,01/11/2022,888028,888027.55,30/04/2021,0,0,-32,496558.15,475501.46,,,,,1363529.01
1854,CYRELA,GLASS ART BY YOO,CLIENTE 243,São Paulo,7612,01,000053,30/09/2019,01/11/2022,1022366,1022366.05,30/04/2021,0,0,-32,333101.01,306573.02,,,,,1328939.07
1854,CYRELA,GLASS ART BY YOO,CLIENTE 244,São Paulo,7612,01,000081,30/09/2019,01/11/2022,1428541,1428541.43,30/04/2021,0,0,-32,623920.93,568021.34,,,,,1996562.77
1854,CYRELA,GLASS ART BY YOO,CLIENTE 245,São Paulo,7612,01,000082,18/02/2020,01/11/2022,1649009,1649009.14,30/04/2021,0,0,-32,367114.62,349937.29,,,,,1998946.43
1854,CYRELA,GLASS ART BY YOO,CLIENTE 246,São Paulo,7612,01,000084,11/10/2019,01/11/2022,1511831,1511830.83,30/04/2021,0,0,-32,410064.14,377931.24,,,,,1889762.07
1854,CYRELA,GLASS ART BY YOO,CLIENTE 247,São Paulo,7612,01,000114,07/10/2019,01/11/2022,1319589,1319589.05,30/04/2021,0,0,-32,541932.61,496418.03,,,,,1816007.08
1854,CYRELA,GLASS ART BY YOO,CLIENTE 248,São Paulo,7612,01,000122,30/04/2020,01/11/2022,1794881,1794880.59,30/04/2021,0,0,-32,314820.2,298739.84,,,,,2093620.43
1854,CYRELA,GLASS ART BY YOO,CLIENTE 249,São Paulo,7612,01,000134,18/10/2019,01/11/2022,1590292,1590291.56,30/04/2021,0,0,-32,346333.04,316239.2,,,,,1906530.76
1854,CYRELA,GLASS ART BY YOO,CLIENTE 250,São Paulo,7612,01,000141,16/12/2019,01/11/2022,1719701,1719701.05,30/04/2021,0,0,-32,390753.84,360474.51,,,,,2080175.56
1854,CYRELA,GLASS ART BY YOO,CLIENTE 251,São Paulo,7612,01,000142,19/02/2020,01/11/2022,1341354,1341354.42,30/04/2021,0,0,-32,789667.86,758411.13,,,,,2099765.55
1854,CYRELA,GLASS ART BY YOO,CLIENTE 252,São Paulo,7612,01,000143,16/09/2020,01/11/2022,601923,601922.83,30/04/2021,0,0,-32,793865.57,741811.79,,,,,1343734.62
1854,CYRELA,GLASS ART BY YOO,CLIENTE 253,São Paulo,7612,01,000153,28/10/2019,01/11/2022,1161251,1161251.48,30/04/2021,0,0,-32,315282.63,286866.43,,,,,1448117.91
1854,CYRELA,GLASS ART BY YOO,CLIENTE 254,São Paulo,7612,01,000164,17/12/2019,01/11/2022,985727,985726.94,30/04/2021,0,0,-32,888792.64,793907.1,,,,,1779634.04
1854,CYRELA,GLASS ART BY YOO,CLIENTE 255,São Paulo,7612,01,000171,19/11/2019,01/11/2022,1703506,1703505.89,30/04/2021,0,0,-32,434384.36,400299.81,,,,,2103805.7
1854,CYRELA,GLASS ART BY YOO,CLIENTE 256,São Paulo,7612,01,000174,30/09/2019,01/11/2022,1360657,1360656.68,30/04/2021,0,0,-32,576055.88,519675.51,,,,,1880332.19
1854,CYRELA,GLASS ART BY YOO,CLIENTE 257,São Paulo,7612,01,000194,25/09/2019,01/11/2022,1553719,1553719.09,30/04/2021,0,0,-32,413258.16,372671.78,,,,,1926390.87
1854,CYRELA,GLASS ART BY YOO,CLIENTE 258,São Paulo,7612,01,000203,14/10/2019,01/11/2022,1255279,1255278.99,30/04/2021,0,0,-32,273445.88,249541.01,,,,,1504820
1854,CYRELA,GLASS ART BY YOO,CLIENTE 259,São Paulo,7612,01,000211,25/09/2019,01/11/2022,1376149,1376148.73,30/04/2021,0,0,-32,786754.51,715879.53,,,,,2092028.26
1854,CYRELA,GLASS ART BY YOO,CLIENTE 260,São Paulo,7612,01,000223,14/10/2019,01/11/2022,1271678,1271677.77,30/04/2021,0,0,-32,278782.25,254466.92,,,,,1526144.69
1854,CYRELA,GLASS ART BY YOO,CLIENTE 261,São Paulo,7612,01,000232,29/02/2020,01/11/2022,1970801,1970801.16,30/04/2021,0,0,-32,311314.89,290510.51,,,,,2261311.67
2935,CYRELA,MOEMA BY CYRELA,CLIENTE 262,São Paulo,9918,01,000113,19/09/2019,01/04/2022,2007895,2007894.54,30/04/2021,0,0,-32,457608.73,428204.57,,,,,2436099.11
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 263,São Paulo,7618,01,000092,31/07/2020,01/05/2023,627885,627884.63,30/04/2021,0,0,-32,952202.37,867969.82,,,,,1495854.45
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 264,São Paulo,7618,01,000093,30/03/2020,01/05/2023,544803,544803.25,30/04/2021,0,0,-32,257345.79,235475.61,,,,,780278.86
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 265,São Paulo,7618,01,000094,15/08/2020,01/05/2023,779273,779273.38,30/04/2021,0,0,-32,139705.42,133093.74,,,,,912367.12
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 266,São Paulo,7618,01,000101,31/07/2020,01/05/2023,1325383,1325382.53,30/04/2021,0,0,-32,450188.9,419626.67,,,,,1745009.2
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 267,São Paulo,7618,01,000106,30/03/2020,01/05/2023,544827,544827.26,30/04/2021,0,0,-32,256918.49,147521.52,,,,,692348.78
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 268,São Paulo,7618,01,000107,19/05/2020,01/05/2023,1060215,1060214.91,30/04/2021,0,0,-32,252136.29,238953.39,,,,,1299168.3
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 269,São Paulo,7618,01,000123,10/03/2020,01/05/2023,65867,65866.74,30/04/2021,0,0,-32,693823.7,652172.48,,,,,718039.22
